,Date,User,IsVerified,Tweet
229,2022-03-04 03:46:34+00:00,9UastOwJ4c2ghus,False,"RT @RaviSha82002186: PM Narendra Modi  ji, India's 'Bridge of Hope' 

 #OperationGanga. https://t.co/PZTRsb6nEd"
230,2022-03-04 03:46:32+00:00,Naveen_bjpdelhi,False,"RT @BJP4Delhi: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में…"
231,2022-03-04 03:46:24+00:00,AshokKu98540051,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
232,2022-03-04 03:46:02+00:00,R5W7WGJzHNN3vKw,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
233,2022-03-04 03:46:00+00:00,RedWhiteBlueDot,True,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
234,2022-03-04 03:45:53+00:00,AshokJha12,False,"RT @AshokJha12: @B48508774Hitesh @PratapKeerti Jay ho PM Shri Narendra Modi ji ki Vijay ho
Jay ho CM mahant Yogiadityanath ji ki Vijay ho"
235,2022-03-04 03:45:47+00:00,ZUBI_INDIAN,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
236,2022-03-04 03:45:38+00:00,madshumanbeing1,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
237,2022-03-04 03:45:34+00:00,RealRakesh2020,False,"RT @ANINewsUP: Hoardings put up and arrangements made in Varanasi ahead of the roadshow of PM Narendra Modi today.

#UttarPradeshElections…"
238,2022-03-04 03:45:32+00:00,jayjaykay25,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
239,2022-03-04 03:45:31+00:00,jamesjo88474778,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
240,2022-03-04 03:45:22+00:00,ManojM66,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
241,2022-03-04 03:45:12+00:00,Krish_9931,False,"RT @ANI: Prime Minister Narendra Modi participated today at a virtual summit of Quad leaders, along with US President Joe Biden, Australian…"
242,2022-03-04 03:45:11+00:00,ihsgny,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
243,2022-03-04 03:44:45+00:00,dubey9457,False,"RT @ANI: Prime Minister Narendra Modi participated today at a virtual summit of Quad leaders, along with US President Joe Biden, Australian…"
244,2022-03-04 03:44:45+00:00,zhangzh42191348,False,"We hope that Indian Prime Minister Narendra Modi will not stand with the aggressors, because that is only a short-l… https://t.co/vDvB0ZtNhp"
245,2022-03-04 03:44:36+00:00,Shadab_humanism,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
246,2022-03-04 03:44:32+00:00,SidsHeartsss,False,"RT @NewsArenaIndia: Prime Minister Narendra Modi interacted with students who were recently evacuated from Ukraine in Varanasi.

https://t.…"
247,2022-03-04 03:44:31+00:00,half_jojo,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
248,2022-03-04 03:44:28+00:00,manishkumarpa1,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
249,2022-03-04 03:44:19+00:00,ravikaant,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
250,2022-03-04 03:44:11+00:00,Nkb79659798,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
251,2022-03-04 03:44:08+00:00,Lonesur56796805,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
252,2022-03-04 03:44:07+00:00,naijonam,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
253,2022-03-04 03:44:04+00:00,PrashantMarpal1,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
254,2022-03-04 03:44:01+00:00,Kohinoor_18,False,"RT @AishwaryVerma9: Bharat Mata ki Jai hai aur shan se bolenge lekin jabardasti
Narendra Modi zindabad nahi bolenge...
https://t.co/FdPaJwf…"
255,2022-03-04 03:44:00+00:00,JalKaRaja,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
256,2022-03-04 03:43:51+00:00,Venus75293466,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
257,2022-03-04 03:43:31+00:00,Troovatra,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
258,2022-03-04 03:43:30+00:00,Intzaar97739336,False,"RT @AishwaryVerma9: Bharat Mata ki Jai hai aur shan se bolenge lekin jabardasti
Narendra Modi zindabad nahi bolenge...
https://t.co/FdPaJwf…"
259,2022-03-04 03:43:29+00:00,AndhbhakatMy,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
260,2022-03-04 03:43:28+00:00,ManjulRokr,False,"RT @ANINewsUP: Hoardings put up and arrangements made in Varanasi ahead of the roadshow of PM Narendra Modi today.

#UttarPradeshElections…"
261,2022-03-04 03:43:22+00:00,Annu94556415,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
262,2022-03-04 03:43:16+00:00,HinduNarendraa,False,"RT @HinduNarendraa: I just took the @mannkibaat Quiz. Try it now on the Narendra Modi App! 
My Score 10/10 😊
@narendramodi 
@BJP4India 
@BJ…"
263,2022-03-04 03:43:14+00:00,surendrarp3,False,RT @BJP4UK: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन-रात काम कर रहे हैं। हम यह सुनिश्चित करने में बि…
264,2022-03-04 03:43:14+00:00,BeingAravind_,False,RT @PTI_News: Today world is looking at India as a manufacturing power: Prime Minister Narendra Modi
265,2022-03-04 03:43:12+00:00,AishwaryVerma9,True,"Bharat Mata ki Jai hai aur shan se bolenge lekin jabardasti
Narendra Modi zindabad nahi bolenge...… https://t.co/I8TXEmVO97"
266,2022-03-04 03:43:09+00:00,Welfare4Poor,False,#PutinWarCrimes Disaster PM Narendra Modi https://t.co/ELw8kByT54 https://t.co/AuAP4UbC4c
267,2022-03-04 03:42:52+00:00,nadeemfaisal117,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
268,2022-03-04 03:42:38+00:00,twwettierr,False,@svaradarajan @jyotipunwani Same Nanavati commission gave clean chit to then CM Narendra Modi but I am sure you wil… https://t.co/MKlCZN91So
269,2022-03-04 03:42:38+00:00,hilmmany,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
270,2022-03-04 03:42:31+00:00,SunilShokeen18,False,"RT @ANI: Prime Minister Narendra Modi will participate along with US President Joe Biden, Australian PM Scott Morrison, and Japanese PM Fum…"
271,2022-03-04 03:42:27+00:00,loganathan_raji,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
272,2022-03-04 03:42:27+00:00,KakadiyaVinod,False,"''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित… https://t.co/SwW6KaqvCT"
273,2022-03-04 03:42:23+00:00,Tiger_RaGa,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
274,2022-03-04 03:42:17+00:00,Rakesh911_BOB,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
275,2022-03-04 03:42:17+00:00,Welfare4Poor,False,"#SaveIndianStudents After Narendra Modi became PM unemployment, joblessness has increased because in India it's dir… https://t.co/GN5fsdcqH6"
276,2022-03-04 03:42:17+00:00,ashk_sunita_21,False,"RT @kmshambhu: Prime Minister Hon'ble Shri Narendra Modi Ji addressing public meeting in Jaunpur, Uttar Pradesh."
277,2022-03-04 03:42:16+00:00,Being_Akbar,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
278,2022-03-04 03:42:09+00:00,rajgujara,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
279,2022-03-04 03:42:02+00:00,shunyacipher,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
280,2022-03-04 03:42:01+00:00,TanveerNaseem4,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
281,2022-03-04 03:42:01+00:00,HarounRashid2,False,"RT @PABadami: @MarianaBaabar @HarounRashid2 @dawn_com In India, we see corresponding scenes on a daily basis. Here is our PM, Narendra Modi…"
282,2022-03-04 03:41:51+00:00,mohamedthoufiq,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
283,2022-03-04 03:41:50+00:00,JaskaurBJP,True,"'हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित क… https://t.co/tG7KJxqgVn"
284,2022-03-04 03:41:43+00:00,King_Of_Lanka,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
285,2022-03-04 03:41:40+00:00,SafiaKh88517848,False,"RT @IAMCouncil: With voting under way in state polls, Prime Minister Narendra Modi’s party is exploiting social divisions and deep-rooted r…"
286,2022-03-04 03:41:39+00:00,vishwaj35254162,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
287,2022-03-04 03:41:21+00:00,AAPkaVicky,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
288,2022-03-04 03:41:14+00:00,BhagatSinghBh13,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
289,2022-03-04 03:41:12+00:00,PeachesNPork,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
290,2022-03-04 03:41:09+00:00,amanvohra11,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
291,2022-03-04 03:41:08+00:00,gyanguru1008,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
292,2022-03-04 03:41:06+00:00,ikumarashok,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
293,2022-03-04 03:41:04+00:00,kaup2016,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
294,2022-03-04 03:40:56+00:00,VIJAY10008,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
295,2022-03-04 03:40:47+00:00,deep221187,False,RT @timesofindia: Prime Minister Narendra Modi interacted with students who returned from Ukraine in Varanasi today. These students shared…
296,2022-03-04 03:40:47+00:00,DivyendraSingh4,False,"RT @ANINewsUP: Hoardings put up and arrangements made in Varanasi ahead of the roadshow of PM Narendra Modi today.

#UttarPradeshElections…"
297,2022-03-04 03:40:46+00:00,Welfare4Poor,False,"#Modi_Job_Do Do you agree or Not Narendra Modi Useless PM, BJP worst Govt they have nothing to do for People's job… https://t.co/4t5LGMkkp8"
298,2022-03-04 03:40:38+00:00,ANyINC786,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
299,2022-03-04 03:40:33+00:00,BrijeshChougule,False,RT @raghavk87: @narendramodi @PMOIndia @nitin_gadkari Narendra Modi ji 🙏🏻 Good morning 😄 Feeling good that you are coming pune👍 All roads r…
300,2022-03-04 03:40:32+00:00,DevJournals,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
301,2022-03-04 03:40:30+00:00,SandeepDasamTRS,False,@KTRTRS Starting lok sabha speaker to Pradhan mantri to mantri everybody have busy in their own image building at t… https://t.co/zEbrpvWUwB
302,2022-03-04 03:40:29+00:00,rupa_khant,False,@ARanganathan72 PM NARENDRA DAMODARDAS MODI...V ARE RUSSIA (commanding position)BCOS OF HIM
303,2022-03-04 03:40:26+00:00,RPrasad74799171,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
304,2022-03-04 03:40:18+00:00,ashk_sunita_21,False,RT @ANINewsUP: Prime Minister Narendra Modi interacted with students who returned from Ukraine in Varanasi today. These students shared the…
305,2022-03-04 03:40:14+00:00,picasso_senior,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
306,2022-03-04 03:40:13+00:00,Ajayramsali1,False,"RT @srinivasiyc: COVID First Wave:-
◆ Migrants - 'AatmaNirbhar'

COVID Second Wave:-
◆ Every Indian - 'AatmaNirbhar'

FARMERS Protest:-
◆ F…"
307,2022-03-04 03:40:13+00:00,AshokJha12,False,"@B48508774Hitesh @PratapKeerti Jay ho PM Shri Narendra Modi ji ki Vijay ho
Jay ho CM mahant Yogiadityanath ji ki Vijay ho"
308,2022-03-04 03:40:11+00:00,RajBarnwal04,False,"RT @zoo_bear: ""Just like a parent takes care of his children, in the same way the Prime Minister of India, Modi ji, like a father, is conce…"
309,2022-03-04 03:40:00+00:00,livemint,True,#RussiaUkraineCrisis | Prime Minister Narendra Modi blamed the previous governments for Indian students going abroa… https://t.co/RCX3OEaEhI
310,2022-03-04 03:39:55+00:00,kpraveenOne,False,"RT @Live_Hindustan: जब हमारे बच्चे युद्ध के बीच से घर लौट रहे हैं, तो उनकी खुशी उनके चेहरों पर साफ देखी जा सकती है। उनके परिजनों में भी राह…"
311,2022-03-04 03:39:53+00:00,ManNastik,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
312,2022-03-04 03:39:26+00:00,birqazaq,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
313,2022-03-04 03:39:21+00:00,KaushikLohar,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
314,2022-03-04 03:39:12+00:00,HappaNarinder,False,RT @PTI_News: Today world is looking at India as a manufacturing power: Prime Minister Narendra Modi
315,2022-03-04 03:39:05+00:00,Himansh54117961,False,RT @BJP4UK: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन-रात काम कर रहे हैं। हम यह सुनिश्चित करने में बि…
316,2022-03-04 03:39:03+00:00,Cool_Wasim_,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
317,2022-03-04 03:39:00+00:00,SunnyJaiswar17,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
318,2022-03-04 03:38:59+00:00,shashik63983541,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
319,2022-03-04 03:38:56+00:00,imranalikhan_01,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
320,2022-03-04 03:38:48+00:00,1928mep,False,"Narendra Modi may be a Putin appeaser, but he's OUR Putin appeaser via @crikey_news https://t.co/0gakIGJMjY"
321,2022-03-04 03:38:47+00:00,AshokJha12,False,@ravisolankibjp @adeshguptabjp @siddharthanbjp @p_sahibsingh @vijaysolankibjp @upadhyaysbjp @alka_gurjar @PandaJay… https://t.co/OS2TBFx9wa
322,2022-03-04 03:38:34+00:00,DineshS14540589,False,"RT @ANI: Prime Minister Narendra Modi will participate along with US President Joe Biden, Australian PM Scott Morrison, and Japanese PM Fum…"
323,2022-03-04 03:38:30+00:00,pixo124,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
324,2022-03-04 03:38:22+00:00,ishareef639,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
325,2022-03-04 03:38:17+00:00,Pardeep99400561,False,@Bansilaldadhee1 @ASrivastavG Desh ke pradhanmantri Shri Narendra modi ji ko pranam karta hun pradhanmantri ji yeah… https://t.co/jnGoDZWBBC
326,2022-03-04 03:38:03+00:00,meinrebelhoon,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
327,2022-03-04 03:38:02+00:00,Junaid_MJ06,False,"RT @RanaAyyub: Amidst the grandstanding by the Modi government, Indian students stuck in Ukraine indict Narendra Modi. They say he is too b…"
328,2022-03-04 03:37:58+00:00,MuhammedMuzza15,False,"RT @AnisPFI: A must read article by @AdityaMenon22 covering every angle related to the Phase 6 and 7..Very well researched..

Read and shar…"
329,2022-03-04 03:37:47+00:00,rupeshkumarth28,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
330,2022-03-04 03:37:41+00:00,RohitBa38756053,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
331,2022-03-04 03:37:38+00:00,deep221187,False,"RT @timesofindia: Prime Minister Narendra Modi participated today at a virtual summit of Quad leaders, along with US President Joe Biden, A…"
332,2022-03-04 03:37:35+00:00,RiyazAh48054215,False,"RT @RanaAyyub: Amidst the grandstanding by the Modi government, Indian students stuck in Ukraine indict Narendra Modi. They say he is too b…"
333,2022-03-04 03:37:26+00:00,abbas_shaik9,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
334,2022-03-04 03:37:17+00:00,ateeqshmshad,False,"RT @RanaAyyub: Amidst the grandstanding by the Modi government, Indian students stuck in Ukraine indict Narendra Modi. They say he is too b…"
335,2022-03-04 03:37:14+00:00,AtmarambhaiPar1,False,"RT @BJP4India: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में…"
336,2022-03-04 03:37:08+00:00,Naruka070,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
337,2022-03-04 03:36:58+00:00,deepakvasisth,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
338,2022-03-04 03:36:45+00:00,ateeqshmshad,False,"RT @AnisPFI: A must read article by @AdityaMenon22 covering every angle related to the Phase 6 and 7..Very well researched..

Read and shar…"
339,2022-03-04 03:36:35+00:00,teamraga123,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
340,2022-03-04 03:36:27+00:00,amitanam,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
341,2022-03-04 03:36:27+00:00,BrentJBelnap,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
342,2022-03-04 03:36:24+00:00,elvisobare911,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
343,2022-03-04 03:36:09+00:00,15Charatacters,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
344,2022-03-04 03:36:09+00:00,pavan_sethi,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
345,2022-03-04 03:36:02+00:00,Kayi_Bey_Artuk,False,"RT @zoo_bear: ""Just like a parent takes care of his children, in the same way the Prime Minister of India, Modi ji, like a father, is conce…"
346,2022-03-04 03:35:56+00:00,RamakrishnaINC,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
347,2022-03-04 03:35:56+00:00,RobWolter1,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
348,2022-03-04 03:35:54+00:00,ianshguptaJk,False,"RT @UdhavSharma1925: PM Narendra Modi  ji, India's 'Bridge of Hope' 

 #OperationGanga
 #New #India https://t.co/JfpCeyyzgC"
349,2022-03-04 03:35:49+00:00,kapilde42024657,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
350,2022-03-04 03:35:48+00:00,groverakesh,False,"RT @NewsArenaIndia: Prime Minister Narendra Modi interacted with students who were recently evacuated from Ukraine in Varanasi.

https://t.…"
351,2022-03-04 03:35:29+00:00,GulshanMeena17,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
352,2022-03-04 03:35:26+00:00,lesman50,False,Please leave Canada and go back to Narendra Modi's India. I presume that's your ultimate dream. https://t.co/3yC1Mjcm97
353,2022-03-04 03:35:20+00:00,iAshishGautam,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
354,2022-03-04 03:35:16+00:00,YaPravin,False,"RT @BJP4India: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में…"
355,2022-03-04 03:35:12+00:00,Congress4Thiru1,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
356,2022-03-04 03:35:07+00:00,rizwan0501,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
357,2022-03-04 03:34:39+00:00,aurovinada,False,"RT @AtifRasheed80: Union Minister of Minority Affairs &amp; Deputy Leader, Rajya Sabha Shri @naqvimukhtar ji received and welcomed Indian citiz…"
358,2022-03-04 03:34:37+00:00,Rajat229,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
359,2022-03-04 03:34:35+00:00,YaPravin,False,"RT @BJPLive: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में बि…"
360,2022-03-04 03:34:22+00:00,YogeshkumarVar8,False,"RT @thakkar_sameet: Which UN, USA, UK, EU, CHINA Can't.....

HE NARENDRA DAMODARDAS MODI CAN.....

RUSSIA stopped War for 6 hrs for INDIA,…"
361,2022-03-04 03:34:14+00:00,RvZwm,False,"RT @Nabarun204: If my political understanding is correct,
brace yourself for a BATTLE ROYALE in VARANASI 2024.

It's going to be NARENDRA M…"
362,2022-03-04 03:34:12+00:00,yatinchaudhary2,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
363,2022-03-04 03:34:04+00:00,LionWatchful,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
